expression	gene	Subtype
3.21463774148867	METTL4	Cluster1
3.08610437124329	METTL4	Cluster1
3.10914321933149	METTL4	Cluster1
3.21975709742165	METTL4	Cluster1
3.15406467367472	METTL4	Cluster1
3.04238168697705	METTL4	Cluster1
3.20453201978539	METTL4	Cluster1
3.0574502721839	METTL4	Cluster1
3.30811327849015	METTL4	Cluster1
3.03294716409913	METTL4	Cluster1
3.09142903898041	METTL4	Cluster1
3.20748684136596	METTL4	Cluster1
3.29842371193104	METTL4	Cluster1
3.17668978332073	METTL4	Cluster1
3.21569412607269	METTL4	Cluster1
3.23431736981616	METTL4	Cluster1
3.23465459493589	METTL4	Cluster1
3.14883651193303	METTL4	Cluster1
3.2760350484916	METTL4	Cluster1
3.23212348307427	METTL4	Cluster1
3.13515723743413	METTL4	Cluster1
3.2941207730295	METTL4	Cluster1
3.16552609702716	METTL4	Cluster1
3.15781983947886	METTL4	Cluster1
3.26537688252797	METTL4	Cluster1
3.15966147496394	METTL4	Cluster1
3.0611540632071	METTL4	Cluster1
3.16435185986674	METTL4	Cluster1
3.12781484319122	METTL4	Cluster1
2.93145614091271	METTL4	Cluster1
3.19380327736988	METTL4	Cluster1
3.07135080412884	METTL4	Cluster1
3.15694666461436	METTL4	Cluster1
3.10109534531632	METTL4	Cluster1
3.21205566665616	METTL4	Cluster1
3.2364620038381	METTL4	Cluster1
3.18955575777782	METTL4	Cluster1
3.24938465863022	METTL4	Cluster1
3.15451840232211	METTL4	Cluster1
3.04839314345109	METTL4	Cluster1
3.21525923785958	METTL4	Cluster1
3.0911412634229	METTL4	Cluster1
3.18377232556034	METTL4	Cluster1
3.27549879153947	METTL4	Cluster1
3.15245927362204	METTL4	Cluster1
2.96454649855644	METTL4	Cluster1
3.25642195098441	METTL4	Cluster1
3.29484127140614	METTL4	Cluster1
3.21682732573267	METTL4	Cluster1
3.14456851766471	METTL4	Cluster1
3.2407569932267	METTL4	Cluster1
3.04133060682062	METTL4	Cluster1
3.34911046201196	METTL4	Cluster1
3.16217780416156	METTL4	Cluster1
3.16467366374278	METTL4	Cluster1
3.07804617184845	METTL4	Cluster1
3.2217533720184	METTL4	Cluster1
2.97272941009759	METTL4	Cluster2
3.10193576327331	METTL4	Cluster2
3.15646133901489	METTL4	Cluster2
3.10490691490418	METTL4	Cluster2
3.10931040690884	METTL4	Cluster2
3.19942107810606	METTL4	Cluster2
3.20276248527589	METTL4	Cluster2
3.14267483118711	METTL4	Cluster2
3.16755061678996	METTL4	Cluster2
3.1870709306172	METTL4	Cluster2
3.25444287259858	METTL4	Cluster2
3.21750992050001	METTL4	Cluster2
3.25124947763804	METTL4	Cluster2
3.1144170019746	METTL4	Cluster2
3.21163525332715	METTL4	Cluster2
3.0427318769274	METTL4	Cluster2
3.32836257135524	METTL4	Cluster2
3.26208732641878	METTL4	Cluster2
3.05576831410842	METTL4	Cluster2
3.04736388679267	METTL4	Cluster2
3.32192809488736	METTL4	Cluster2
3.15025095879722	METTL4	Cluster2
3.09197057847426	METTL4	Cluster2
3.15026720874841	METTL4	Cluster2
3.154648012873	METTL4	Cluster2
3.08231086965461	METTL4	Cluster2
3.04966561501004	METTL4	Cluster2
3.17954289749264	METTL4	Cluster2
3.00692631677036	METTL4	Cluster2
3.18893890712028	METTL4	Cluster2
3.25744818945836	METTL4	Cluster2
3.11151546905896	METTL4	Cluster2
3.23675281577211	METTL4	Cluster2
3.27184396115338	METTL4	Cluster2
3.16095244844297	METTL4	Cluster2
3.21822319715474	METTL4	Cluster2
3.16828901983118	METTL4	Cluster2
3.08474462086847	METTL4	Cluster2
3.11904070865261	METTL4	Cluster2
3.11811050560737	METTL4	Cluster2
3.38059093426592	METTL4	Cluster2
3.17881023348325	METTL4	Cluster2
3.27878767364211	METTL4	Cluster2
3.25076455340516	METTL4	Cluster2
3.26331991097512	METTL4	Cluster2
3.18407395364074	METTL4	Cluster2
3.04231163878549	METTL4	Cluster2
3.17927217370157	METTL4	Cluster2
3.20526738223451	METTL4	Cluster2
3.27268016762593	METTL4	Cluster2
3.35193922125804	METTL4	Cluster2
3.23522156857009	METTL4	Cluster2
3.0768668919626	METTL4	Cluster2
3.16565472246274	METTL4	Cluster2
3.09334044251852	METTL4	Cluster2
3.07325469566305	METTL4	Cluster2
3.21319172671244	METTL4	Cluster2
3.09985062758694	METTL4	Cluster2
3.1217945774892	METTL4	Cluster2
3.27112682678252	METTL4	Cluster2
3.19547359238726	METTL4	Cluster2
3.19303049653641	METTL4	Cluster2
3.28710285642383	METTL4	Cluster2
3.19105723992631	METTL4	Cluster2
3.06101577468163	METTL4	Cluster2
3.06720845978444	METTL4	Cluster2
3.31902535962798	METTL4	Cluster2
3.30849193860804	METTL4	Cluster2
3.08494866514303	METTL4	Cluster2
3.07198571385027	METTL4	Cluster2
3.13237942505287	METTL4	Cluster2
3.10671681970916	METTL4	Cluster2
3.28326989423578	METTL4	Cluster2
3.27000559019784	METTL4	Cluster2
3.16042006185425	METTL4	Cluster2
3.10376617923102	METTL4	Cluster2
2.98601038386821	METTL4	Cluster2
2.97306017280408	METTL4	Cluster2
3.2384505991008	METTL4	Cluster2
3.1031618949867	METTL4	Cluster2
3.12622951830699	METTL4	Cluster2
3.11303366529989	METTL4	Cluster2
2.89813094224734	METTL4	Cluster2
3.05585506092862	METTL4	Cluster2
3.08365589708063	METTL4	Cluster2
3.02002208249841	METTL4	Cluster2
3.13892911994693	METTL4	Cluster2
3.02828624307911	METTL4	Cluster2
3.11181589839363	METTL4	Cluster2
3.16584763911659	METTL4	Cluster2
2.99653337028022	METTL4	Cluster2
3.21825420118506	METTL4	Cluster2
3.07239739783121	METTL4	Cluster2
3.35241955921516	METTL4	Cluster2
3.120020095616	METTL4	Cluster2
3.23098687377195	METTL4	Cluster2
3.10047312069017	METTL4	Cluster2
2.99958516554043	METTL4	Cluster2
3.07370028928816	METTL4	Cluster2
3.20493886235585	METTL4	Cluster2
3.10096083299932	METTL4	Cluster2
3.13512439516859	METTL4	Cluster2
3.14838099252076	METTL4	Cluster2
3.08944730307836	METTL4	Cluster2
3.25713134077343	METTL4	Cluster2
2.99582819211902	METTL4	Cluster2
3.15667166682021	METTL4	Cluster2
3.21459111846607	METTL4	Cluster2
3.1202855775215	METTL4	Cluster2
3.18817934406705	METTL4	Cluster2
3.02023548840199	METTL4	Cluster2
3.04919510562227	METTL4	Cluster2
3.13704441137426	METTL4	Cluster2
3.23043360475841	METTL4	Cluster2
3.17544475964206	METTL4	Cluster2
3.09137825922945	METTL4	Cluster2
3.18014786115843	METTL4	Cluster2
3.26380063406291	METTL4	Cluster2
3.07852444538908	METTL4	Cluster2
3.29155935713775	METTL4	Cluster2
3.23163208623391	METTL4	Cluster2
3.1783640818468	METTL4	Cluster2
3.23393406374696	METTL4	Cluster2
3.06153428831741	METTL4	Cluster2
3.07867814250353	METTL4	Cluster2
3.25046139296803	METTL4	Cluster2
3.34318038446329	METTL4	Cluster2
3.13765106456182	METTL4	Cluster2
3.07100749331151	METTL4	Cluster2
3.02005765234125	METTL4	Cluster2
3.09450633868149	METTL4	Cluster2
3.07784114892689	METTL4	Cluster2
3.10430310837714	METTL4	Cluster2
3.03259459071071	METTL4	Cluster2
3.27655621838606	METTL4	Cluster2
3.26976628023892	METTL4	Cluster2
3.22359245048114	METTL4	Cluster2
3.26267368698184	METTL4	Cluster2
3.17927217370157	METTL4	Cluster2
3.15057592304968	METTL4	Cluster2
3.19129417327273	METTL4	Cluster2
3.1827081861406	METTL4	Cluster2
3.14231540316986	METTL4	Cluster2
3.16388511670894	METTL4	Cluster2
3.13300448818821	METTL4	Cluster2
3.16169423543613	METTL4	Cluster2
3.24514574706566	METTL4	Cluster2
3.05185929883525	METTL4	Cluster2
3.24742627968374	METTL4	Cluster2
3.11499993935222	METTL4	Cluster2
3.19633950384768	METTL4	Cluster2
3.31500098192945	METTL4	Cluster2
2.95923228945666	METTL4	Cluster2
3.16782354889882	METTL4	Cluster2
3.21328506173771	METTL4	Cluster2
3.14982839580908	METTL4	Cluster2
3.10238938548844	METTL4	Cluster2
3.26491169307446	METTL4	Cluster2
3.22305178836844	METTL4	Cluster2
3.16180708263717	METTL4	Cluster2
3.02502879449152	METTL4	Cluster2
3.08578154655269	METTL4	Cluster2
3.05627137307508	METTL4	Cluster2
3.10522548871729	METTL4	Cluster2
3.25720678724851	METTL4	Cluster2
3.2760350484916	METTL4	Cluster2
3.1674703328128	METTL4	Cluster2
3.21690490958672	METTL4	Cluster2
3.11586558303792	METTL4	Cluster2
3.13727398582516	METTL4	Cluster2
3.05647948410697	METTL4	Cluster2
3.19586725293535	METTL4	Cluster2
3.1104467689092	METTL4	Cluster2
3.2349610948395	METTL4	Cluster2
3.2935029164715	METTL4	Cluster2
3.22991087801736	METTL4	Cluster2
3.19704759049326	METTL4	Cluster2
3.21679629102279	METTL4	Cluster2
3.26648672875681	METTL4	Cluster2
2.87253329685012	METTL4	Cluster2
2.91949263961464	METTL4	Cluster2
3.04846289699166	METTL4	Cluster2
3.07688398986125	METTL4	Cluster2
3.20501708816017	METTL4	Cluster2
2.97252723999477	METTL4	Cluster2
3.08416633865672	METTL4	Cluster2
3.19720489589624	METTL4	Cluster2
3.36936876514753	METTL4	Cluster2
3.12957976940274	METTL4	Cluster2
3.13018956894131	METTL4	Cluster2
3.01856296334702	METTL4	Cluster2
3.22689381357139	METTL4	Cluster2
3.12041830015645	METTL4	Cluster2
3.23663037578681	METTL4	Cluster2
3.10163326920436	METTL4	Cluster2
3.25551583982365	METTL4	Cluster2
3.17877837008441	METTL4	Cluster2
3.19876129465288	METTL8	Cluster1
3.23083320921683	METTL8	Cluster1
3.21640830080942	METTL8	Cluster1
3.23177030851338	METTL8	Cluster1
3.2531270210131	METTL8	Cluster1
3.39668012471213	METTL8	Cluster1
3.19899696624011	METTL8	Cluster1
3.23822128564311	METTL8	Cluster1
3.20041018787406	METTL8	Cluster1
3.26085368788786	METTL8	Cluster1
3.2348231779409	METTL8	Cluster1
3.24185543396019	METTL8	Cluster1
3.27276973243651	METTL8	Cluster1
3.3450556751793	METTL8	Cluster1
3.19059905842481	METTL8	Cluster1
3.29004097115977	METTL8	Cluster1
3.38875437878148	METTL8	Cluster1
3.18000460321448	METTL8	Cluster1
3.23203135891505	METTL8	Cluster1
3.2222945208513	METTL8	Cluster1
3.38869928201557	METTL8	Cluster1
3.36734310617138	METTL8	Cluster1
3.19734645609552	METTL8	Cluster1
3.10982856530709	METTL8	Cluster1
3.38204467090478	METTL8	Cluster1
3.23812955005336	METTL8	Cluster1
3.14698099722323	METTL8	Cluster1
3.23512964203502	METTL8	Cluster1
3.21196225205882	METTL8	Cluster1
3.15304326217752	METTL8	Cluster1
3.3230529583795	METTL8	Cluster1
3.28999672236618	METTL8	Cluster1
3.31430498744414	METTL8	Cluster1
3.19734645609552	METTL8	Cluster1
3.39266088071179	METTL8	Cluster1
3.21896711004896	METTL8	Cluster1
3.23345862274265	METTL8	Cluster1
3.27686882997646	METTL8	Cluster1
3.29145621645449	METTL8	Cluster1
3.16238730028345	METTL8	Cluster1
3.43424123325194	METTL8	Cluster1
3.34127418369217	METTL8	Cluster1
3.20072404921648	METTL8	Cluster1
3.13784776217606	METTL8	Cluster1
3.21135490969686	METTL8	Cluster1
3.1811025507538	METTL8	Cluster1
3.17925624719051	METTL8	Cluster1
3.29638398590804	METTL8	Cluster1
3.22195439385221	METTL8	Cluster1
3.22646228884197	METTL8	Cluster1
3.14971460770081	METTL8	Cluster1
3.28578688625311	METTL8	Cluster1
3.29334105316117	METTL8	Cluster1
3.42558015092663	METTL8	Cluster1
3.13722479437526	METTL8	Cluster1
3.20761177977483	METTL8	Cluster1
3.08747981403333	METTL8	Cluster1
3.26088378918649	METTL8	Cluster1
3.25050687109497	METTL8	Cluster1
3.10837390683203	METTL8	Cluster1
3.12712147789904	METTL8	Cluster1
3.24164191375162	METTL8	Cluster1
3.1539512192128	METTL8	Cluster1
3.30287467036558	METTL8	Cluster1
3.12745169340785	METTL8	Cluster1
3.3518261773166	METTL8	Cluster1
3.15278374089227	METTL8	Cluster1
3.35432520685774	METTL8	Cluster1
3.36050474633969	METTL8	Cluster1
3.23523688908982	METTL8	Cluster1
3.33956499793686	METTL8	Cluster1
3.1613556408621	METTL8	Cluster1
3.2726503114534	METTL8	Cluster1
3.20681511198258	METTL8	Cluster1
3.21143278839208	METTL8	Cluster1
3.28384771008625	METTL8	Cluster1
3.10151561549124	METTL8	Cluster1
3.27692836736196	METTL8	Cluster1
3.17191134655269	METTL8	Cluster1
3.25161306387744	METTL8	Cluster1
3.26621684473137	METTL8	Cluster1
3.34579375730836	METTL8	Cluster1
3.19945248884068	METTL8	Cluster1
3.19849415363908	METTL8	Cluster1
3.12981053467684	METTL8	Cluster1
3.24155039541608	METTL8	Cluster1
3.31707247753697	METTL8	Cluster1
3.16452886088137	METTL8	Cluster1
3.32712684587516	METTL8	Cluster1
3.19250981894195	METTL8	Cluster1
3.1647541034973	METTL8	Cluster1
3.12416267883585	METTL8	Cluster1
3.24450655139592	METTL8	Cluster1
3.21525923785958	METTL8	Cluster1
3.30535771955407	METTL8	Cluster1
3.22966482341181	METTL8	Cluster1
3.37715151970034	METTL8	Cluster1
3.21688939314969	METTL8	Cluster1
3.24348629552317	METTL8	Cluster1
3.34817575296377	METTL8	Cluster1
3.23532880879172	METTL8	Cluster1
3.27982783944088	METTL8	Cluster1
3.21687387654577	METTL8	Cluster1
3.15882172229711	METTL8	Cluster1
3.21334728173344	METTL8	Cluster1
3.24722877613689	METTL8	Cluster1
3.29952308689792	METTL8	Cluster1
3.4140543283516	METTL8	Cluster1
3.36072946956931	METTL8	Cluster1
3.06263982828646	METTL8	Cluster1
3.35742532339426	METTL8	Cluster2
3.13336624310422	METTL8	Cluster2
3.16024255599073	METTL8	Cluster2
3.34356416501289	METTL8	Cluster2
3.36217528797946	METTL8	Cluster2
3.19490653242285	METTL8	Cluster2
3.23298302500483	METTL8	Cluster2
3.19243091200174	METTL8	Cluster2
3.21636173497113	METTL8	Cluster2
3.2302645080081	METTL8	Cluster2
3.19314091914488	METTL8	Cluster2
3.25787054615392	METTL8	Cluster2
3.18976131606741	METTL8	Cluster2
3.15034845575894	METTL8	Cluster2
3.36475450852946	METTL8	Cluster2
3.08387711060428	METTL8	Cluster2
3.18840092460321	METTL8	Cluster2
3.16726157356096	METTL8	Cluster2
3.02814476771338	METTL8	Cluster2
3.14303416968003	METTL8	Cluster2
3.20733065313806	METTL8	Cluster2
3.30652473617285	METTL8	Cluster2
3.10763765863643	METTL8	Cluster2
3.28732453099328	METTL8	Cluster2
3.24994587397789	METTL8	Cluster2
3.24579986841744	METTL8	Cluster2
3.19312514500396	METTL8	Cluster2
3.22601521640299	METTL8	Cluster2
3.23407206566409	METTL8	Cluster2
3.36718931936067	METTL8	Cluster2
3.21954028121431	METTL8	Cluster2
3.16208110338238	METTL8	Cluster2
3.34002097883184	METTL8	Cluster2
3.23699766457306	METTL8	Cluster2
3.22817221829697	METTL8	Cluster2
3.17141501660924	METTL8	Cluster2
3.20934418457571	METTL8	Cluster2
3.10599648148485	METTL8	Cluster2
3.36211916672566	METTL8	Cluster2
3.23767078458738	METTL8	Cluster2
3.28566853797956	METTL8	Cluster2
3.1258329147401	METTL8	Cluster2
3.04736388679267	METTL8	Cluster2
3.26052253214478	METTL8	Cluster2
3.10787196018411	METTL8	Cluster2
3.27581163231843	METTL8	Cluster2
3.13208324796568	METTL8	Cluster2
3.33282248552275	METTL8	Cluster2
3.17221546439875	METTL8	Cluster2
3.25743310300358	METTL8	Cluster2
3.31481251657457	METTL8	Cluster2
3.2229127282122	METTL8	Cluster2
3.18613603459823	METTL8	Cluster2
3.37920505996061	METTL8	Cluster2
3.18879651950571	METTL8	Cluster2
3.09367848041757	METTL8	Cluster2
3.0324006386135	METTL8	Cluster2
3.24034486223899	METTL8	Cluster2
3.03836594162879	METTL8	Cluster2
3.2031854917903	METTL8	Cluster2
3.26997567862376	METTL8	Cluster2
3.31853377164753	METTL8	Cluster2
3.30202653370515	METTL8	Cluster2
3.21614440785049	METTL8	Cluster2
3.17482184465716	METTL8	Cluster2
3.2400547735455	METTL8	Cluster2
3.24789714059669	METTL8	Cluster2
3.28417355542467	METTL8	Cluster2
3.37817865520804	METTL8	Cluster2
3.16889872002547	METTL8	Cluster2
3.21076289418631	METTL8	Cluster2
3.07147094361685	METTL8	Cluster2
3.27683906036231	METTL8	Cluster2
3.29542916670396	METTL8	Cluster2
3.22829537819468	METTL8	Cluster2
3.23115588588069	METTL8	Cluster2
3.1026077453253	METTL8	Cluster2
3.08101573469588	METTL8	Cluster2
3.20644005721404	METTL8	Cluster2
3.23485382728	METTL8	Cluster2
3.30916163237038	METTL8	Cluster2
3.11378383173029	METTL8	Cluster2
3.29517934047378	METTL8	Cluster2
3.04404433270602	METTL8	Cluster2
3.23618644371103	METTL8	Cluster2
3.28896386504766	METTL8	Cluster2
3.32893696695178	METTL8	Cluster2
3.25326319925981	METTL8	Cluster2
3.322807870558	METTL8	Cluster2
3.25140098304027	METTL8	Cluster2
3.16137176621534	METTL8	Cluster2
3.09949720117019	METTL8	Cluster2
3.2550323477386	METTL8	Cluster2
3.25942315228141	METTL8	Cluster2
3.30227517714312	METTL8	Cluster2
3.31257805166212	METTL8	Cluster2
3.22573765346606	METTL8	Cluster2
3.22271183987547	METTL8	Cluster2
3.20048865961126	METTL8	Cluster2
3.09034534978346	METTL8	Cluster2
3.14673667279223	METTL8	Cluster2
3.27308316549322	METTL8	Cluster2
3.1975823588983	METTL8	Cluster2
3.34821825287906	METTL8	Cluster2
3.16886663696457	METTL8	Cluster2
3.19429196583597	METTL8	Cluster2
3.29469426014185	METTL8	Cluster2
3.27144061693356	METTL8	Cluster2
3.29429725488432	METTL8	Cluster2
3.29095514250759	METTL8	Cluster2
3.30815697511476	METTL8	Cluster2
3.1629994991933	METTL8	Cluster2
3.36640615042462	METTL8	Cluster2
3.37795663381011	METTL8	Cluster2
3.31456602472532	METTL8	Cluster2
3.16568687702988	METTL8	Cluster2
3.2364620038381	METTL8	Cluster2
3.18461355180982	METTL8	Cluster2
3.27747897173196	METTL8	Cluster2
3.23542072263744	METTL8	Cluster2
3.0476605275854	METTL8	Cluster2
3.28529863703838	METTL8	Cluster2
3.17282350783573	METTL8	Cluster2
3.27481328412155	METTL8	Cluster2
3.571725343891	METTL8	Cluster2
3.20700260280982	METTL8	Cluster2
3.25240051985986	METTL8	Cluster2
3.23666098675734	METTL8	Cluster2
3.08346868990984	METTL8	Cluster2
3.14324646400017	METTL8	Cluster2
3.21650142797723	METTL8	Cluster2
3.18108664443633	METTL8	Cluster2
3.27109693844638	METTL8	Cluster2
3.16992500144231	METTL8	Cluster2
3.34995967231836	METTL8	Cluster2
3.29098462226363	METTL8	Cluster2
3.30053377249537	METTL8	Cluster2
3.36152976171651	METTL8	Cluster2
3.25534965769499	METTL8	Cluster2
3.29345877373331	METTL8	Cluster2
3.13604369611443	METTL8	Cluster2
3.34550992425134	METTL8	Cluster2
3.23373470433667	METTL8	Cluster2
3.26764066305589	METTL8	Cluster2
3.1410566994608	METTL8	Cluster2
3.22644687485703	METTL8	Cluster2
3.12566763107005	METTL8	Cluster2
3.25290002870008	METTL8	Cluster2
3.18686498861067	METTL8	Cluster2
3.29195711642981	METTL8	Cluster2
3.11629821018282	METTL8	Cluster2
3.27667531650318	METTL8	Cluster2
3.25667857904838	METTL8	Cluster2
3.25121917464825	METTL8	Cluster2
3.29228113553075	METTL8	Cluster2
3.15882172229711	METTL8	Cluster2
3.21584941152705	METTL8	Cluster2
3.18713429147454	METTL8	Cluster2
3.19066226452512	METTL8	Cluster2
3.35316800251757	METTL8	Cluster2
3.22039187179297	METTL8	Cluster2
3.05753691793276	METTL8	Cluster2
3.22664724381685	METTL8	Cluster2
3.32358624093304	METTL8	Cluster2
3.21888963701767	METTL8	Cluster2
3.34160154650826	METTL8	Cluster2
3.30707873853982	METTL8	Cluster2
3.34081859877801	METTL8	Cluster2
3.29222222837951	METTL8	Cluster2
3.00079326414484	METTL8	Cluster2
3.17255152008151	METTL8	Cluster2
3.090548603523	METTL8	Cluster2
3.36241377895552	METTL8	Cluster2
3.25062813909184	METTL8	Cluster2
3.37656822542571	METTL8	Cluster2
3.29846770301837	METTL8	Cluster2
3.20155545169976	METTL8	Cluster2
3.32870723615527	METTL8	Cluster2
3.07862691195136	METTL8	Cluster2
3.20243339443998	METTL8	Cluster2
3.20450071945038	METTL8	Cluster2
3.27185889766281	METTL8	Cluster2
3.2899524722154	METTL8	Cluster2
3.30527015524019	METTL8	Cluster2
3.32143749516678	METTL8	Cluster2
3.09020983138016	METTL8	Cluster2
3.25551583982365	METTL8	Cluster2
3.13172117115593	METTL8	Cluster2
3.3880103948449	METTL8	Cluster2
3.24514574706566	METTL8	Cluster2
3.24267871601541	METTL8	Cluster2
3.35793198156092	METTL8	Cluster2
3.30697670145587	METTL8	Cluster2
3.30103153120334	METTL8	Cluster2
2.99703943955384	METTL8	Cluster2
3.24029906263874	METTL8	Cluster2
3.22658559479312	METTL8	Cluster2
3.45241093504907	NAT10	Cluster1
3.39882918244463	NAT10	Cluster1
3.50655116720585	NAT10	Cluster1
3.48264180030858	NAT10	Cluster1
3.48353204620688	NAT10	Cluster1
3.61003855717533	NAT10	Cluster1
3.49990965120073	NAT10	Cluster1
3.5648902770864	NAT10	Cluster1
3.54155200907051	NAT10	Cluster1
3.57219846406573	NAT10	Cluster1
3.54496752289579	NAT10	Cluster1
3.57088790484552	NAT10	Cluster1
3.58149587100138	NAT10	Cluster1
3.54172545458873	NAT10	Cluster1
3.48828362448479	NAT10	Cluster1
3.41032753518382	NAT10	Cluster1
3.62470920222941	NAT10	Cluster1
3.47564265179321	NAT10	Cluster1
3.47015938534625	NAT10	Cluster1
3.46439381521274	NAT10	Cluster1
3.7123646666208	NAT10	Cluster1
3.45471548657724	NAT10	Cluster1
3.58553946335268	NAT10	Cluster1
3.50219055215958	NAT10	Cluster1
3.54690680374962	NAT10	Cluster1
3.56969766254402	NAT10	Cluster1
3.41025968611801	NAT10	Cluster1
3.41282216406303	NAT10	Cluster1
3.45516280124451	NAT10	Cluster1
3.49246851493382	NAT10	Cluster1
3.59860341139054	NAT10	Cluster1
3.53141889211826	NAT10	Cluster1
3.47599276856208	NAT10	Cluster1
3.49519627223827	NAT10	Cluster1
3.5981269599196	NAT10	Cluster1
3.45671417120486	NAT10	Cluster1
3.46846601995884	NAT10	Cluster1
3.48920893979866	NAT10	Cluster1
3.59309078685592	NAT10	Cluster1
3.51118969524936	NAT10	Cluster1
3.51814482836826	NAT10	Cluster1
3.65507700338248	NAT10	Cluster1
3.53175573283964	NAT10	Cluster1
3.59305492166988	NAT10	Cluster1
3.5713248902129	NAT10	Cluster1
3.57572377898527	NAT10	Cluster1
3.50830187235331	NAT10	Cluster1
3.34444505267823	NAT10	Cluster1
3.55914914773726	NAT10	Cluster1
3.43516184271179	NAT10	Cluster1
3.57204077457974	NAT10	Cluster1
3.59991284218713	NAT10	Cluster1
3.67747441548971	NAT10	Cluster1
3.48159602759313	NAT10	Cluster1
3.5147661203884	NAT10	Cluster1
3.47753486410919	NAT10	Cluster1
3.51809445801586	NAT10	Cluster1
3.57727170923514	NAT10	Cluster1
3.50440428973735	NAT10	Cluster1
3.5053828490623	NAT10	Cluster1
3.56302386319527	NAT10	Cluster1
3.4394236728416	NAT10	Cluster1
3.51225217454896	NAT10	Cluster1
3.45572832418783	NAT10	Cluster1
3.48119559292895	NAT10	Cluster1
3.460768770546	NAT10	Cluster1
3.50961984194878	NAT10	Cluster1
3.40665911177806	NAT10	Cluster1
3.54878184374109	NAT10	Cluster1
3.58451760115801	NAT10	Cluster1
3.57583267213114	NAT10	Cluster1
3.53591608646489	NAT10	Cluster1
3.42173496961385	NAT10	Cluster1
3.60289628270281	NAT10	Cluster1
3.5550062519834	NAT10	Cluster1
3.53113189168104	NAT10	Cluster1
3.48771786171641	NAT10	Cluster1
3.49442841153894	NAT10	Cluster1
3.49292990666769	NAT10	Cluster1
3.58256804549336	NAT10	Cluster1
3.47317646144774	NAT10	Cluster1
3.56027474307041	NAT10	Cluster1
3.58318207868465	NAT10	Cluster1
3.53648813050128	NAT10	Cluster1
3.48574882137778	NAT10	Cluster1
3.44010174038751	NAT10	Cluster1
3.55834111410503	NAT10	Cluster1
3.53429821290143	NAT10	Cluster1
3.55973652443298	NAT10	Cluster1
3.44125770882789	NAT10	Cluster1
3.48020048373187	NAT10	Cluster1
3.43177002956111	NAT10	Cluster1
3.47914000182463	NAT10	Cluster1
3.50106966600777	NAT10	Cluster1
3.52998331865105	NAT10	Cluster1
3.53421104513391	NAT10	Cluster1
3.42733798892744	NAT10	Cluster1
3.55936944202375	NAT10	Cluster1
3.5561718778373	NAT10	Cluster1
3.54078364245324	NAT10	Cluster1
3.26261355840363	NAT10	Cluster1
3.4440971904651	NAT10	Cluster1
3.55566893377054	NAT10	Cluster1
3.50261066004956	NAT10	Cluster1
3.41771751956055	NAT10	Cluster1
3.52319810012381	NAT10	Cluster1
3.55018652621668	NAT10	Cluster1
3.61295398779747	NAT10	Cluster1
3.56642551286451	NAT10	Cluster1
3.4480948248939	NAT10	Cluster1
3.60205298686309	NAT10	Cluster2
3.38406362564699	NAT10	Cluster2
3.5198941066234	NAT10	Cluster2
3.55313928952177	NAT10	Cluster2
3.56520720557455	NAT10	Cluster2
3.5725259179356	NAT10	Cluster2
3.56756978439936	NAT10	Cluster2
3.53139393782487	NAT10	Cluster2
3.48617374372078	NAT10	Cluster2
3.57641329680433	NAT10	Cluster2
3.51149334061558	NAT10	Cluster2
3.5298209465287	NAT10	Cluster2
3.53860024039412	NAT10	Cluster2
3.4079645090407	NAT10	Cluster2
3.40203995474896	NAT10	Cluster2
3.41333682218187	NAT10	Cluster2
3.48779502425059	NAT10	Cluster2
3.47868711962898	NAT10	Cluster2
3.59637464784677	NAT10	Cluster2
3.56104502490095	NAT10	Cluster2
3.46860938172243	NAT10	Cluster2
3.46291610618808	NAT10	Cluster2
3.4851434128081	NAT10	Cluster2
3.54494280185806	NAT10	Cluster2
3.54982932439474	NAT10	Cluster2
3.51832111075373	NAT10	Cluster2
3.52621908457444	NAT10	Cluster2
3.54683273899345	NAT10	Cluster2
3.51983121970686	NAT10	Cluster2
3.52139000681507	NAT10	Cluster2
3.55645394044368	NAT10	Cluster2
3.55166366329652	NAT10	Cluster2
3.54261713088044	NAT10	Cluster2
3.45695067428125	NAT10	Cluster2
3.5825319177539	NAT10	Cluster2
3.60774456669198	NAT10	Cluster2
3.3819478006891	NAT10	Cluster2
3.50790878298316	NAT10	Cluster2
3.55236477394869	NAT10	Cluster2
3.51698586509539	NAT10	Cluster2
3.56601140380906	NAT10	Cluster2
3.44340773679264	NAT10	Cluster2
3.52747075045858	NAT10	Cluster2
3.41329619795214	NAT10	Cluster2
3.55381511412455	NAT10	Cluster2
3.55247544449103	NAT10	Cluster2
3.52469058016325	NAT10	Cluster2
3.60628823768426	NAT10	Cluster2
3.40717597277421	NAT10	Cluster2
3.62470920222941	NAT10	Cluster2
3.49862106919589	NAT10	Cluster2
3.43181013691774	NAT10	Cluster2
3.53023308623751	NAT10	Cluster2
3.51743948334858	NAT10	Cluster2
3.41879712864018	NAT10	Cluster2
3.49078831515414	NAT10	Cluster2
3.53292782443099	NAT10	Cluster2
3.52110100414512	NAT10	Cluster2
3.55788792750245	NAT10	Cluster2
3.47120046930075	NAT10	Cluster2
3.58400038328577	NAT10	Cluster2
3.54281520634738	NAT10	Cluster2
3.56607230965485	NAT10	Cluster2
3.59522913086069	NAT10	Cluster2
3.50765512008597	NAT10	Cluster2
